"tweetid","username","created_at","tweet","location","place","classification"
"1285658044525944833","icaachuu","2020-07-21 19:28:58+00:00","after watching 4 eps of i-land, I can finally say I really like sunoo. ❤ idk, there's something in him that catches my eye. ? he's too cute. At first I liked Jake but my eye keeps wandering at sunoo. ?","⋆???⋆???⋆???⋆???",,"positive"
"1285658142248927233","SaintJCDJR","2020-07-21 19:29:22+00:00","We got updated pictures today from Ben Oak, of Northeast Welding and Bridge Repair, out of New Boston, NH, of his brand new 2020 #Ram 3500!! We delivered a Cab &amp; Chassis to Ben last week and he had a flatbed installed ? 

#WorkTruck #Ram3500 #TakeLifeByTheHorns #RamHeavyDuty https://t.co/BRzrMK75vq",,,"positive"
"1285658168408801281","lashtasticsam","2020-07-21 19:29:28+00:00","Lovely extensions done with cjp acrylic system and finished with a sbd london sparkle from the mermaid collection. 

Love it when ot all comes together ❤ 

#startedwithabrush #backinthegame #gelpolish #sbdlondon… https://t.co/oHv8cLZT0e","Nuneaton, England",,"positive"
"1285658232522969094","countrybearsam","2020-07-21 19:29:43+00:00","this crow is staring at me while i eat my food, might pick it up! don’t worry guys i actually grew up on an all crow farm so i know how to pick them up ?","disney","United States","positive"
"1285658264739381248","Cynthia_Cruz021","2020-07-21 19:29:51+00:00","One of my dogs is gonna be 11 and the other 9 years old (I’ve had them since they were born) and They are now becoming the most chill dogs because all they want to do is sleep and I’m always happy to join them ?","Austin, TX",,"positive"
"1285658326571900936","farmstarliving","2020-07-21 19:30:06+00:00","#TuesdayTip: Minute Mashers™ go far beyond the ""side-dish"" category. Use them in your favorite recipes like Shepherd's Pie or Pierogies. ? Discover more time-saving recipes here: https://t.co/JNXBrXL56n #quickandeasyrecipes #RealPotatoesforRealPeople #easyrecipes https://t.co/Bwdd6tUdC3","Atlanta, GA",,"positive"
"1285658360516403201","ACNissanSTL","2020-07-21 19:30:14+00:00","? Check out this article on the 2020 Frontier, with a new engine and 9-speed transmission, so you know all of your options when you're looking for a truck.  https://t.co/WU9aEL7Kzk

#wiggidythefrog #springfield #woodriver #alton #edwardsville #stlouis #carshopper #siue https://t.co/IQ71bNAd0L","Wood River, IL",,"positive"
"1285658369118932993","hocotts","2020-07-21 19:30:16+00:00","Finally back in stock ?... foxfarmsoilandfertilizer — Ocean Forest, 1.5 cuft $26.99 &amp; Happy Frog - 2 cuft $27.99 ? ? ? ... open Monday-Saturday 8 am-5 pm; Sundays 11 am-4 pm. *Mention this ad for 10% OFF your… https://t.co/e719oNGlGs","Little Rock, AR",,"positive"
"1285658407899471873","NakedGuysX","2020-07-21 19:30:25+00:00","From #HelixStudios, where some of the favorite porn actors answer questions from their fans and represent perverse requests! In this issue, Josh Brady &amp; Riley Finch ? ?https://t.co/E5QBKVLkml? #TripleGxxx https://t.co/3QtkFJdKmI H2 ?",,,"positive"
"1285658424894726152","MezieBlogNG","2020-07-21 19:30:29+00:00","Dorathy keeps friend-zoning Ozo ?
.
.
Ozo : So you didn’t miss me
.

Dorathy - No, why? Give me details 
Ozo - Ok! ?
.

 #BBnaija #ozo #bbnaijalockdown https://t.co/lKVPl2nwjw","Nigeria",,"positive"
"1285658440417845249","ravenscimaven","2020-07-21 19:30:33+00:00","I'm gonna do it again. I'm really glad that you guys enjoy when I make this type of content! So many people watched the premiere for the entire 30 minutes :)","New York, USA",,"positive"
"1285658446038208518","DevonChortles","2020-07-21 19:30:34+00:00","?? Just got these beautiful prints of the wonderful and lovely Abi, as well as some Planty items. She looks absolutely stunning in these! I cannot get over this shoot. ❤ Please consider supporting Abi. You can check on these and more at her store: https://t.co/0mgJYhNa7z","Saskatchewan",,"positive"
"1285658459267112962","Upcycledadultin","2020-07-21 19:30:37+00:00","Build Your Best Life - in Less Than 15 Min Per Day! ?
Your Amazing Box for $37.99
By https://t.co/tnENWjZTx8 https://t.co/IV4BZqD9pV
Time's Running Out! GET YOURS NOW!
#personaldevelopment #subscriptionbox #Motivation #MotivationMonday https://t.co/Y2F10oRrLC","Michigan, USA",,"positive"
"1285658482985914368","MissGreads","2020-07-21 19:30:43+00:00","Now let's think about pedagogy. One of the biggest challenges as children get older is maintaining enthusiasm and reading stamina. So how can we encourage them to *want* to keep reading? Don't forget #OURfPBookBlether and Q3 ? https://t.co/w3Ss0CGmgk",,,"positive"
"1285658493094105088","bhambells","2020-07-21 19:30:45+00:00","Time for some Dinger Trivia! Guess our favorite Bellinghamsters favorite good correctly, win a prize. It's that simple! ? https://t.co/8edE47nG8z","Bellingham, WA",,"positive"
"1285658643975806982","honeybabybee_","2020-07-21 19:31:21+00:00","wanna help me reach a goal for today? go subscribe today!! and get 60% off for the month ?
PROMO AVAILABLE TODAY ONLYYYY 
??????
https://t.co/ZpVNyQf1eW https://t.co/zXWHWyJxEZ",,,"positive"
"1285658645888471051","SidNaazRuling","2020-07-21 19:31:22+00:00","in love, age, height, are just a matter of words. They was, they are and they will be together. They are complete with each other and I am saying this because I witnessed their raw emotions and feelings.
""Tere dil ka mere dil se 
Rishta purana hai""
#SidNaaz ❤ https://t.co/1ZSOzAeWsm","India",,"positive"
"1285658679509835777","HarveysDanville","2020-07-21 19:31:30+00:00","spiked peach ? lemonade ? Fresh peach purée, house lemonade, topped with ginger beer ? Refreshing! Get it till the peach runs out! ? #wherefriendsgather #wherefriendsmeetfordrinks #danvilleky #heartofdanvilleky… https://t.co/WQwjtD4mPt","120 S. Fourth St. Danville","United States","positive"
"1285658695129534474","LittleLoliLucy","2020-07-21 19:31:33+00:00","I for one, plan on having a very balanced diet for the rest of my life?

❤ To feed a hungry girl
❤ + ? To feed AND breed https://t.co/jCUq8JYmiO","In your pants ",,"positive"
"1285658698115842048","WeyDaTheta","2020-07-21 19:31:34+00:00","Shawty wit da long text, but I can’t read ?
Shawty wit da long ninny call em sleepy Ds ?
I can’t fix yo daddy issues i am not a fa-thaaaa 
Can’t fix yo body neeva I’m not a doc-taaaahhh

Rap is so easy...
#GoThatWey","ÜT: 32.890398,-80.071496",,"positive"
"1285658704944168961","BlackSwampFest","2020-07-21 19:31:36+00:00","Who's ready for some #trivia? ?

The Black Swamp Arts Festival's home of Bowling Green is in Wood County, Ohio. We have many amazing artists in Wood County and we love showcasing them in the Festival's Wood County Invitational. What year was the first Wood County Invitational? https://t.co/gaapoZI6j1","Bowling Green, Ohio",,"positive"
"1285658736732897286","nothingbutniall","2020-07-21 19:31:43+00:00","Mini roadtrip through Germany also meant getting lots of old 1D songs on shuffle and my heart hasn't felt this full in a while ❤ Can't believe it's been 10 years since the start","niall/harry/louis/liam & dan/phil & wtfock",,"positive"
"1285658753019400192","Septemberlegs","2020-07-21 19:31:47+00:00","My book is here!
I had about 20 minutes to create this layout in time to take advantage of an approximately £100 discount. Best 20 minutes and £15 (including postage) I've spent this year ❤ #photography #artforsale https://t.co/nuxLr4yoIt","Sheffield, England",,"positive"
"1285658780223582210","grimsikk","2020-07-21 19:31:54+00:00","Grim Rambles:

so Randonautica is a thing apparently, just discovered it. It really took people this long to realize that ""mind over matter"" is a real thing? ?

Prayer is arguably the same concept, just going right to the source. I may have to give this Randonautica thing a try.","?️",,"positive"
"1285658784241782785","sfm_dr","2020-07-21 19:31:55+00:00","FORTNITE: Captain America is great, but... wouldn't you prefer a Red Skull Skin? ?

I dedicate this photo to all Marvel fans, apologize for shooting the captain ?

#Marvel #RedSkull #CaptainAmerica #Fortnite
#SFM #3D #FortniteArt #Gun #Mauser https://t.co/OMAtFVR0nV","España",,"positive"
"1285658797562896385","FLampsy","2020-07-21 19:31:58+00:00","This hit me a lot harder than I thought it would ?? Thank you to the convention center for putting this together and show how much you appreciate SDCC &amp; the fans ❤","wanna be in London ♥",,"positive"
"1285658804953264128","BarghashNada","2020-07-21 19:32:00+00:00",""" It's kids' stuff, but i always thought my obituary would be in all the newspapers, that i 'd have a story worth telling . I always had this secret suspicion that i was special "" 
Augustus ♥️","El behera , Damnhour",,"positive"
"1285658830362349569","josephayo_","2020-07-21 19:32:06+00:00","Jerusalema (cover) ?
Watch the full on my YouTube channel via link below and please Retweet ? Thank you ❤
https://t.co/AzH8iJ4OgL https://t.co/43awW0vnbI","Lagos",,"positive"
"1285658833973633030","bl_lover143","2020-07-21 19:32:07+00:00","Gun is sleeping while listening to music ?
He looks like a baby sleeping??

IGs: tawan_v

#taygun #taygunmoments #taytawan #gunatthaphan #tawan_v #gun_atthaphan #atp
#เตกัน https://t.co/BFXPSiaJbF",,,"positive"
"1285658868509483009","JimmyAc26816785","2020-07-21 19:32:15+00:00","Lol ?  she is funny. 
Chicago Mayor Vows to Fight Trump Administration From Helping to End Violence in Her City [VIDEO] https://t.co/Rh4AYJAsV3","Miami Beach, FL","United States","positive"
"1285658894610640897","SalArmyDaneCoWI","2020-07-21 19:32:21+00:00","Nervous about ringing during the Summer Kettle Campaign 2020 or looking for another way to help out? Check out our online auction from the comfort of your home! Items can be sent directly to you ? https://t.co/GrAj51XhCD https://t.co/vmqbWen3SI","Madison, WI",,"positive"
"1285658901380292608","_Caseiana","2020-07-21 19:32:23+00:00","So excited to learn something (sort of) new. I officially have 2 jobs ?. Is it ideal? Not exactly but I can’t wait to see how everything turns out. I’ve needed this extra little boost ?","Madagascar",,"positive"
"1285658926021844992","_Kalincka","2020-07-21 19:32:29+00:00","yes i love assassin's creed unity with all my heart. yes i do hate the game because of its sexist bias, the blatant historical inacurracy, and its lost potential. we exist ❤","Le code, c'est 23 805",,"positive"
"1285658938055307271","AusConsulateLA","2020-07-21 19:32:31+00:00","Happy #NationalLamingtonDay Australia ??? We'll be celebrating today by making and eating ALL of the lamingtons ? 
Need a recipe? We've got you covered ? https://t.co/e6kohmtiYB https://t.co/aVJQc1gIqZ","Los Angeles, United States of America",,"positive"
"1285659310593318923","Bwfctruth","2020-07-21 19:34:00+00:00","From signing 7 defensive midfielders under Parky and Freedman we are now an attacking outfit. Teams shaping up nicely. Well done Shazza ❤ #bwfc",,,"positive"
"1285659314137563138","open1close2","2020-07-21 19:34:01+00:00","CHEN Angel
CHEN Solo album
CHEN Cute
CHEN Kind
CHEN Soloist
CHEN OST King
CHEN Dear my dear
CHEN Youtube
CHEN Busking
CHEN Handsome
CHEN Vocals

❤",,,"positive"
"1285659335310413825","NakedGuysX","2020-07-21 19:34:06+00:00","? Sneaking Around / Starring: Caleb Gray &amp; Chase Williams ? Studio: #TeenBoy ?? #TripleGx #PassionGay ? #Bareback #TwinkGay #BigDick #AnalSex ▶️ https://t.co/sTYy6uuVi1 ◀️ https://t.co/JC1AhCF0S6 H2 ?",,,"positive"
"1285659347826151424","ATPNutritionLtd","2020-07-21 19:34:09+00:00","Glad to hear your lentils are looking good. ReLeaf followed by 42Phi will ensure you feed the crop when it needs it the most! Happy Harvest ?","Manitoba, Canada",,"positive"
"1285659349482971137","1andOnlyRFReed","2020-07-21 19:34:09+00:00","??Thank you Lord 4 everything You Have Done For Me. Forgive me of all my sins. Heal me from my past .I ❤ U &amp; need U. Cover me w/ your grace,my family, friends, life projects .Give me Your dreams Lord . Bless &amp; protect all that seek U, need U &amp; believe in U. Heal the World ??","USA","United States","positive"
"1285659352930627586","Toofarg58212822","2020-07-21 19:34:10+00:00","I remember the dispatchers, you could say to them, but my paper log is out of wack, I need rest... ? 
And they were like , no time for rest , or they’d say just get this load there and we’ll let you get some rest , and straighten out that paper log, but first get that load there",,,"positive"
"1285659441459875847","TheSLFoundation","2020-07-21 19:34:31+00:00","Check out this awesome fan art of Stan Lee through the years!! We love seeing Stan through the years ? ? 
#stanlee #stanleefoundation https://t.co/9RDYYmncql","Springfield, Virginia",,"positive"
"1285659457020624900","glitchyocean","2020-07-21 19:34:35+00:00","or for a completely different audience, in this case.
the key is to keep exploring all available options ❤
(this man needs to be appreciated, seriously? i dont get the deal with bwood ??‍♀️
Kallai Mattum Kandaal is relevant to this day, and still tops my playlist ?)
(2/2)","nowhere, yet somewhere",,"positive"
"1285659465660981249","juicypussy694","2020-07-21 19:34:37+00:00","Launching our OnlyFans ? Giving out ?️ trial links to our profile giving you 72 hours unrestricted access to our 'juicy pussies' ?  Spread the word! Let's have some fun!!! #2girls #scottish #lesbian #onlyfans #free #freetrial #giveaway #xrated  https://t.co/Rfeovv7h8i https://t.co/NC05MOrMip","Glasgow, Scotland",,"positive"
"1285659501677498368","moni_vette","2020-07-21 19:34:46+00:00","Bought these masks before I knew my two faves would be facing each other on opening day. Wearing my Rox one this week and just mailed the two TX ones to my Rangers fan brother for his b-day on opening day. ? #BoycottMLB my fam will not! #tuesdayvibes https://t.co/OXcF7rHejA","Back & forth from TX & CO ",,"positive"
"1285659529334738944","yourvvvenom","2020-07-21 19:34:52+00:00","hey y’all ? i’m new to the whole OnlyFans thing so here’s some of my content ? subscribe and help me out; https://t.co/u8HMxUUvrn https://t.co/5dv6piAU5I",,,"positive"
"1285659534619443202","raybanks1759","2020-07-21 19:34:54+00:00","BVLGARI Hexagonal Frame ? ?️?
.
.
Available in colors as seen ? ? ?
.
.
Full Box Package ? ? ?
.
.
Kindly drop a DM ? to place your order ? ?
.
.
Price : N 15,000
.
.
.
.
.
.
.
.

#gainwithspikes #gainwiththeepluto… https://t.co/6EXurLsaHs","Secret Place of the Most High",,"positive"
